,date,state,fips,cases,deaths,1st_day,day
954,2020-03-19,West Virginia,54,5,0,2020-03-17,2
955,2020-03-19,Wisconsin,55,155,2,2020-02-05,43
956,2020-03-19,Wyoming,56,18,0,2020-03-11,8
957,2020-03-20,Alabama,1,106,0,2020-03-13,7
958,2020-03-20,Alaska,2,14,0,2020-03-12,8
959,2020-03-20,Arizona,4,70,1,2020-01-26,54
960,2020-03-20,Arkansas,5,100,0,2020-03-11,9
961,2020-03-20,California,6,1283,24,2020-01-25,55
962,2020-03-20,Colorado,8,364,5,2020-03-05,15
963,2020-03-20,Connecticut,9,194,4,2020-03-08,12
964,2020-03-20,Delaware,10,39,0,2020-03-11,9
965,2020-03-20,District of Columbia,11,77,1,2020-03-07,13
966,2020-03-20,Florida,12,564,9,2020-03-01,19
967,2020-03-20,Georgia,13,482,14,2020-03-02,18
968,2020-03-20,Guam,66,14,0,2020-03-15,5
969,2020-03-20,Hawaii,15,37,0,2020-03-06,14
970,2020-03-20,Idaho,16,31,0,2020-03-13,7
971,2020-03-20,Illinois,17,583,5,2020-01-24,56
972,2020-03-20,Indiana,18,79,3,2020-03-06,14
973,2020-03-20,Iowa,19,45,0,2020-03-08,12
974,2020-03-20,Kansas,20,49,1,2020-03-07,13
975,2020-03-20,Kentucky,21,63,2,2020-03-06,14
976,2020-03-20,Louisiana,22,537,10,2020-03-09,11
977,2020-03-20,Maine,23,57,0,2020-03-12,8
978,2020-03-20,Maryland,24,150,2,2020-03-05,15
979,2020-03-20,Massachusetts,25,413,1,2020-02-01,48
980,2020-03-20,Michigan,26,548,4,2020-03-10,10
981,2020-03-20,Minnesota,27,115,0,2020-03-06,14
982,2020-03-20,Mississippi,28,80,1,2020-03-11,9
983,2020-03-20,Missouri,29,73,3,2020-03-07,13
984,2020-03-20,Montana,30,19,0,2020-03-13,7
985,2020-03-20,Nebraska,31,53,0,2020-02-17,32
986,2020-03-20,Nevada,32,165,2,2020-03-05,15
987,2020-03-20,New Hampshire,33,55,0,2020-03-02,18
988,2020-03-20,New Jersey,34,896,11,2020-03-04,16
989,2020-03-20,New Mexico,35,43,0,2020-03-11,9
990,2020-03-20,New York,36,7102,57,2020-03-01,19
991,2020-03-20,North Carolina,37,144,0,2020-03-03,17
992,2020-03-20,North Dakota,38,27,0,2020-03-11,9
993,2020-03-20,Ohio,39,169,1,2020-03-09,11
994,2020-03-20,Oklahoma,40,49,1,2020-03-06,14
995,2020-03-20,Oregon,41,114,3,2020-02-28,21
996,2020-03-20,Pennsylvania,42,269,1,2020-03-06,14
997,2020-03-20,Puerto Rico,72,14,0,2020-03-13,7
998,2020-03-20,Rhode Island,44,44,0,2020-03-01,19
999,2020-03-20,South Carolina,45,126,3,2020-03-06,14
1000,2020-03-20,South Dakota,46,14,1,2020-03-10,10
1001,2020-03-20,Tennessee,47,237,0,2020-03-05,15
1002,2020-03-20,Texas,48,377,5,2020-02-12,37
1003,2020-03-20,Utah,49,112,0,2020-02-25,24
1004,2020-03-20,Vermont,50,29,2,2020-03-07,13
1005,2020-03-20,Virgin Islands,78,6,0,2020-03-14,6
1006,2020-03-20,Virginia,51,115,2,2020-03-07,13
1007,2020-03-20,Washington,53,1404,83,2020-01-21,59
1008,2020-03-20,West Virginia,54,8,0,2020-03-17,3
1009,2020-03-20,Wisconsin,55,216,3,2020-02-05,44
1010,2020-03-20,Wyoming,56,22,0,2020-03-11,9
1011,2020-03-21,Alabama,1,131,0,2020-03-13,8
1012,2020-03-21,Alaska,2,21,0,2020-03-12,9
1013,2020-03-21,Arizona,4,104,1,2020-01-26,55
1014,2020-03-21,Arkansas,5,118,0,2020-03-11,10
1015,2020-03-21,California,6,1544,28,2020-01-25,56
1016,2020-03-21,Colorado,8,475,6,2020-03-05,16
1017,2020-03-21,Connecticut,9,223,5,2020-03-08,13
1018,2020-03-21,Delaware,10,45,0,2020-03-11,10
1019,2020-03-21,District of Columbia,11,98,1,2020-03-07,14
1020,2020-03-21,Florida,12,764,11,2020-03-01,20
1021,2020-03-21,Georgia,13,552,20,2020-03-02,19
1022,2020-03-21,Guam,66,15,0,2020-03-15,6
1023,2020-03-21,Hawaii,15,48,0,2020-03-06,15
1024,2020-03-21,Idaho,16,42,0,2020-03-13,8
1025,2020-03-21,Illinois,17,751,6,2020-01-24,57
1026,2020-03-21,Indiana,18,126,4,2020-03-06,15
1027,2020-03-21,Iowa,19,68,0,2020-03-08,13
1028,2020-03-21,Kansas,20,57,2,2020-03-07,14
1029,2020-03-21,Kentucky,21,84,3,2020-03-06,15
1030,2020-03-21,Louisiana,22,763,16,2020-03-09,12
1031,2020-03-21,Maine,23,70,0,2020-03-12,9
1032,2020-03-21,Maryland,24,195,3,2020-03-05,16
1033,2020-03-21,Massachusetts,25,525,2,2020-02-01,49
1034,2020-03-21,Michigan,26,787,6,2020-03-10,11
1035,2020-03-21,Minnesota,27,138,1,2020-03-06,15
1036,2020-03-21,Mississippi,28,140,1,2020-03-11,10
1037,2020-03-21,Missouri,29,93,3,2020-03-07,14
1038,2020-03-21,Montana,30,29,0,2020-03-13,8
1039,2020-03-21,Nebraska,31,61,0,2020-02-17,33
1040,2020-03-21,Nevada,32,165,2,2020-03-05,16
1041,2020-03-21,New Hampshire,33,65,0,2020-03-02,19
1042,2020-03-21,New Jersey,34,1336,16,2020-03-04,17
1043,2020-03-21,New Mexico,35,57,0,2020-03-11,10
1044,2020-03-21,New York,36,10356,80,2020-03-01,20
1045,2020-03-21,North Carolina,37,184,0,2020-03-03,18
1046,2020-03-21,North Dakota,38,28,0,2020-03-11,10
1047,2020-03-21,Ohio,39,247,3,2020-03-09,12
1048,2020-03-21,Oklahoma,40,53,1,2020-03-06,15
1049,2020-03-21,Oregon,41,137,4,2020-02-28,22
1050,2020-03-21,Pennsylvania,42,388,2,2020-03-06,15
1051,2020-03-21,Puerto Rico,72,21,1,2020-03-13,8
1052,2020-03-21,Rhode Island,44,66,0,2020-03-01,20
1053,2020-03-21,South Carolina,45,172,3,2020-03-06,15
1054,2020-03-21,South Dakota,46,14,1,2020-03-10,11
1055,2020-03-21,Tennessee,47,312,2,2020-03-05,16
1056,2020-03-21,Texas,48,547,5,2020-02-12,38
1057,2020-03-21,Utah,49,138,0,2020-02-25,25
1058,2020-03-21,Vermont,50,49,2,2020-03-07,14
1059,2020-03-21,Virgin Islands,78,6,0,2020-03-14,7
1060,2020-03-21,Virginia,51,152,3,2020-03-07,14
1061,2020-03-21,Washington,53,1655,95,2020-01-21,60
1062,2020-03-21,West Virginia,54,12,0,2020-03-17,4
1063,2020-03-21,Wisconsin,55,281,4,2020-02-05,45
1064,2020-03-21,Wyoming,56,24,0,2020-03-11,10
1065,2020-03-22,Alabama,1,157,0,2020-03-13,9
1066,2020-03-22,Alaska,2,22,0,2020-03-12,10
1067,2020-03-22,Arizona,4,153,2,2020-01-26,56
1068,2020-03-22,Arkansas,5,165,0,2020-03-11,11
1069,2020-03-22,California,6,1851,35,2020-01-25,57
1070,2020-03-22,Colorado,8,591,7,2020-03-05,17
1071,2020-03-22,Connecticut,9,327,8,2020-03-08,14
1072,2020-03-22,Delaware,10,56,0,2020-03-11,11
1073,2020-03-22,District of Columbia,11,116,2,2020-03-07,15
1074,2020-03-22,Florida,12,1000,13,2020-03-01,21
1075,2020-03-22,Georgia,13,620,25,2020-03-02,20
1076,2020-03-22,Guam,66,27,1,2020-03-15,7
1077,2020-03-22,Hawaii,15,56,0,2020-03-06,16
1078,2020-03-22,Idaho,16,47,0,2020-03-13,9
1079,2020-03-22,Illinois,17,1047,9,2020-01-24,58
1080,2020-03-22,Indiana,18,201,6,2020-03-06,16
1081,2020-03-22,Iowa,19,90,0,2020-03-08,14
1082,2020-03-22,Kansas,20,66,2,2020-03-07,15
1083,2020-03-22,Kentucky,21,103,3,2020-03-06,16
1084,2020-03-22,Louisiana,22,837,20,2020-03-09,13
1085,2020-03-22,Maine,23,89,0,2020-03-12,10
1086,2020-03-22,Maryland,24,245,3,2020-03-05,17
1087,2020-03-22,Massachusetts,25,646,5,2020-02-01,50
1088,2020-03-22,Michigan,26,1033,9,2020-03-10,12
1089,2020-03-22,Minnesota,27,171,1,2020-03-06,16
1090,2020-03-22,Mississippi,28,207,1,2020-03-11,11
1091,2020-03-22,Missouri,29,130,3,2020-03-07,15
1092,2020-03-22,Montana,30,34,0,2020-03-13,9
1093,2020-03-22,Nebraska,31,62,0,2020-02-17,34
1094,2020-03-22,Nevada,32,190,2,2020-03-05,17
1095,2020-03-22,New Hampshire,33,78,0,2020-03-02,20
1096,2020-03-22,New Jersey,34,1914,20,2020-03-04,18
1097,2020-03-22,New Mexico,35,65,0,2020-03-11,11
1098,2020-03-22,New York,36,15168,122,2020-03-01,21
1099,2020-03-22,North Carolina,37,269,0,2020-03-03,19
1100,2020-03-22,North Dakota,38,30,0,2020-03-11,11
1101,2020-03-22,Ohio,39,351,3,2020-03-09,13
1102,2020-03-22,Oklahoma,40,67,2,2020-03-06,16
1103,2020-03-22,Oregon,41,161,5,2020-02-28,23
1104,2020-03-22,Pennsylvania,42,504,3,2020-03-06,16
1105,2020-03-22,Puerto Rico,72,23,1,2020-03-13,9
1106,2020-03-22,Rhode Island,44,83,0,2020-03-01,21
1107,2020-03-22,South Carolina,45,194,3,2020-03-06,16
1108,2020-03-22,South Dakota,46,21,1,2020-03-10,12
1109,2020-03-22,Tennessee,47,424,2,2020-03-05,17
1110,2020-03-22,Texas,48,632,7,2020-02-12,39
1111,2020-03-22,Utah,49,182,1,2020-02-25,26
1112,2020-03-22,Vermont,50,52,2,2020-03-07,15
1113,2020-03-22,Virgin Islands,78,17,0,2020-03-14,8
1114,2020-03-22,Virginia,51,219,6,2020-03-07,15
1115,2020-03-22,Washington,53,1844,97,2020-01-21,61
1116,2020-03-22,West Virginia,54,16,0,2020-03-17,5
1117,2020-03-22,Wisconsin,55,382,4,2020-02-05,46
1118,2020-03-22,Wyoming,56,26,0,2020-03-11,11
1119,2020-03-23,Alabama,1,196,0,2020-03-13,10
1120,2020-03-23,Alaska,2,36,0,2020-03-12,11
1121,2020-03-23,Arizona,4,234,2,2020-01-26,57
1122,2020-03-23,Arkansas,5,201,0,2020-03-11,12
1123,2020-03-23,California,6,2240,39,2020-01-25,58
1124,2020-03-23,Colorado,8,721,10,2020-03-05,18
1125,2020-03-23,Connecticut,9,415,10,2020-03-08,15
1126,2020-03-23,Delaware,10,87,0,2020-03-11,12
1127,2020-03-23,District of Columbia,11,138,2,2020-03-07,16
1128,2020-03-23,Florida,12,1222,18,2020-03-01,22
1129,2020-03-23,Georgia,13,800,25,2020-03-02,21
1130,2020-03-23,Guam,66,29,1,2020-03-15,8
1131,2020-03-23,Hawaii,15,77,0,2020-03-06,17
1132,2020-03-23,Idaho,16,50,0,2020-03-13,10
1133,2020-03-23,Illinois,17,1285,12,2020-01-24,59
1134,2020-03-23,Indiana,18,259,7,2020-03-06,17
1135,2020-03-23,Iowa,19,105,0,2020-03-08,15
1136,2020-03-23,Kansas,20,82,2,2020-03-07,16
1137,2020-03-23,Kentucky,21,124,3,2020-03-06,17
1138,2020-03-23,Louisiana,22,1172,34,2020-03-09,14
1139,2020-03-23,Maine,23,107,0,2020-03-12,11
1140,2020-03-23,Maryland,24,290,3,2020-03-05,18
1141,2020-03-23,Massachusetts,25,777,5,2020-02-01,51
1142,2020-03-23,Michigan,26,1324,16,2020-03-10,13
1143,2020-03-23,Minnesota,27,235,1,2020-03-06,17
1144,2020-03-23,Mississippi,28,249,1,2020-03-11,12
1145,2020-03-23,Missouri,29,183,4,2020-03-07,16
1146,2020-03-23,Montana,30,45,0,2020-03-13,10
1147,2020-03-23,Nebraska,31,73,0,2020-02-17,35
1148,2020-03-23,Nevada,32,265,4,2020-03-05,18
1149,2020-03-23,New Hampshire,33,101,1,2020-03-02,21
1150,2020-03-23,New Jersey,34,2844,27,2020-03-04,19
1151,2020-03-23,New Mexico,35,83,0,2020-03-11,12
1152,2020-03-23,New York,36,20875,159,2020-03-01,22
1153,2020-03-23,North Carolina,37,303,0,2020-03-03,20
1154,2020-03-23,North Dakota,38,32,0,2020-03-11,12
1155,2020-03-23,Ohio,39,444,6,2020-03-09,14
1156,2020-03-23,Oklahoma,40,81,2,2020-03-06,17
1157,2020-03-23,Oregon,41,191,5,2020-02-28,24
1158,2020-03-23,Pennsylvania,42,644,6,2020-03-06,17
1159,2020-03-23,Puerto Rico,72,31,2,2020-03-13,10
1160,2020-03-23,Rhode Island,44,106,0,2020-03-01,22
1161,2020-03-23,South Carolina,45,299,5,2020-03-06,17
1162,2020-03-23,South Dakota,46,28,1,2020-03-10,13
1163,2020-03-23,Tennessee,47,522,2,2020-03-05,18
1164,2020-03-23,Texas,48,728,7,2020-02-12,40
1165,2020-03-23,Utah,49,257,1,2020-02-25,27
1166,2020-03-23,Vermont,50,75,2,2020-03-07,16
1167,2020-03-23,Virgin Islands,78,17,0,2020-03-14,9
1168,2020-03-23,Virginia,51,254,6,2020-03-07,16
1169,2020-03-23,Washington,53,2101,110,2020-01-21,62
1170,2020-03-23,West Virginia,54,16,0,2020-03-17,6
1171,2020-03-23,Wisconsin,55,418,5,2020-02-05,47
1172,2020-03-23,Wyoming,56,28,0,2020-03-11,12
1173,2020-03-24,Alabama,1,242,0,2020-03-13,11
1174,2020-03-24,Alaska,2,42,0,2020-03-12,12
1175,2020-03-24,Arizona,4,326,6,2020-01-26,58
1176,2020-03-24,Arkansas,5,232,2,2020-03-11,13
1177,2020-03-24,California,6,2644,52,2020-01-25,59
1178,2020-03-24,Colorado,8,912,11,2020-03-05,19
1179,2020-03-24,Connecticut,9,618,12,2020-03-08,16
1180,2020-03-24,Delaware,10,104,0,2020-03-11,13
1181,2020-03-24,District of Columbia,11,183,2,2020-03-07,17
1182,2020-03-24,Florida,12,1467,19,2020-03-01,23
1183,2020-03-24,Georgia,13,1097,38,2020-03-02,22
1184,2020-03-24,Guam,66,32,1,2020-03-15,9
1185,2020-03-24,Hawaii,15,90,0,2020-03-06,18
1186,2020-03-24,Idaho,16,73,0,2020-03-13,11
1187,2020-03-24,Illinois,17,1535,16,2020-01-24,60
1188,2020-03-24,Indiana,18,366,12,2020-03-06,18
1189,2020-03-24,Iowa,19,124,1,2020-03-08,16
1190,2020-03-24,Kansas,20,99,3,2020-03-07,17
1191,2020-03-24,Kentucky,21,157,3,2020-03-06,18
1192,2020-03-24,Louisiana,22,1388,46,2020-03-09,15
1193,2020-03-24,Maine,23,118,0,2020-03-12,12
1194,2020-03-24,Maryland,24,349,4,2020-03-05,19
1195,2020-03-24,Massachusetts,25,1159,11,2020-02-01,52
1196,2020-03-24,Michigan,26,1791,24,2020-03-10,14
1197,2020-03-24,Minnesota,27,262,1,2020-03-06,18
1198,2020-03-24,Mississippi,28,320,1,2020-03-11,13
1199,2020-03-24,Missouri,29,255,5,2020-03-07,17
1200,2020-03-24,Montana,30,51,0,2020-03-13,11
1201,2020-03-24,Nebraska,31,77,0,2020-02-17,36
1202,2020-03-24,Nevada,32,315,6,2020-03-05,19
1203,2020-03-24,New Hampshire,33,108,1,2020-03-02,22
1204,2020-03-24,New Jersey,34,3675,44,2020-03-04,20
1205,2020-03-24,New Mexico,35,100,0,2020-03-11,13
1206,2020-03-24,New York,36,25665,218,2020-03-01,23
1207,2020-03-24,North Carolina,37,399,0,2020-03-03,21
1208,2020-03-24,North Dakota,38,36,0,2020-03-11,13
1209,2020-03-24,Ohio,39,564,8,2020-03-09,15
1210,2020-03-24,Oklahoma,40,106,3,2020-03-06,18
1211,2020-03-24,Oregon,41,209,8,2020-02-28,25
1212,2020-03-24,Pennsylvania,42,851,7,2020-03-06,18
1213,2020-03-24,Puerto Rico,72,39,2,2020-03-13,11
1214,2020-03-24,Rhode Island,44,124,0,2020-03-01,23
1215,2020-03-24,South Carolina,45,342,7,2020-03-06,18
1216,2020-03-24,South Dakota,46,30,1,2020-03-10,14
1217,2020-03-24,Tennessee,47,679,2,2020-03-05,19
1218,2020-03-24,Texas,48,857,11,2020-02-12,41
1219,2020-03-24,Utah,49,298,1,2020-02-25,28
1220,2020-03-24,Vermont,50,95,7,2020-03-07,17
1221,2020-03-24,Virgin Islands,78,17,0,2020-03-14,10
1222,2020-03-24,Virginia,51,290,7,2020-03-07,17
1223,2020-03-24,Washington,53,2469,123,2020-01-21,63
1224,2020-03-24,West Virginia,54,39,0,2020-03-17,7
1225,2020-03-24,Wisconsin,55,481,5,2020-02-05,48
1226,2020-03-24,Wyoming,56,37,0,2020-03-11,13
1227,2020-03-25,Alabama,1,386,1,2020-03-13,12
1228,2020-03-25,Alaska,2,59,0,2020-03-12,13
1229,2020-03-25,Arizona,4,402,6,2020-01-26,59
1230,2020-03-25,Arkansas,5,308,2,2020-03-11,14
1231,2020-03-25,California,6,3183,67,2020-01-25,60
1232,2020-03-25,Colorado,8,1086,19,2020-03-05,20
1233,2020-03-25,Connecticut,9,875,19,2020-03-08,17
1234,2020-03-25,Delaware,10,119,0,2020-03-11,14
1235,2020-03-25,District of Columbia,11,231,3,2020-03-07,18
1236,2020-03-25,Florida,12,1965,23,2020-03-01,24
1237,2020-03-25,Georgia,13,1387,47,2020-03-02,23
1238,2020-03-25,Guam,66,32,1,2020-03-15,10
1239,2020-03-25,Hawaii,15,95,0,2020-03-06,19
1240,2020-03-25,Idaho,16,123,0,2020-03-13,12
1241,2020-03-25,Illinois,17,1875,21,2020-01-24,61
1242,2020-03-25,Indiana,18,479,14,2020-03-06,19
1243,2020-03-25,Iowa,19,145,1,2020-03-08,17
1244,2020-03-25,Kansas,20,132,3,2020-03-07,18
1245,2020-03-25,Kentucky,21,198,5,2020-03-06,19
1246,2020-03-25,Louisiana,22,1795,65,2020-03-09,16
1247,2020-03-25,Maine,23,142,0,2020-03-12,13
1248,2020-03-25,Maryland,24,423,4,2020-03-05,20
1249,2020-03-25,Massachusetts,25,1838,15,2020-02-01,53
1250,2020-03-25,Michigan,26,2294,43,2020-03-10,15
1251,2020-03-25,Minnesota,27,287,1,2020-03-06,19
1252,2020-03-25,Mississippi,28,377,5,2020-03-11,14
1253,2020-03-25,Missouri,29,377,8,2020-03-07,18
1254,2020-03-25,Montana,30,65,0,2020-03-13,12
1255,2020-03-25,Nebraska,31,84,0,2020-02-17,37
1256,2020-03-25,Nevada,32,405,10,2020-03-05,20
1257,2020-03-25,New Hampshire,33,137,1,2020-03-02,23
1258,2020-03-25,New Jersey,34,4402,62,2020-03-04,21
1259,2020-03-25,New Mexico,35,112,1,2020-03-11,14
1260,2020-03-25,New York,36,33066,325,2020-03-01,24
1261,2020-03-25,North Carolina,37,563,1,2020-03-03,22
1262,2020-03-25,North Dakota,38,45,0,2020-03-11,14
1263,2020-03-25,Ohio,39,706,11,2020-03-09,16
1264,2020-03-25,Oklahoma,40,164,5,2020-03-06,19
1265,2020-03-25,Oregon,41,266,10,2020-02-28,26
1266,2020-03-25,Pennsylvania,42,1151,11,2020-03-06,19
1267,2020-03-25,Puerto Rico,72,51,2,2020-03-13,12
1268,2020-03-25,Rhode Island,44,132,0,2020-03-01,24
1269,2020-03-25,South Carolina,45,424,7,2020-03-06,19
1270,2020-03-25,South Dakota,46,41,1,2020-03-10,15
1271,2020-03-25,Tennessee,47,806,3,2020-03-05,20
1272,2020-03-25,Texas,48,1119,12,2020-02-12,42
1273,2020-03-25,Utah,49,346,1,2020-02-25,29
1274,2020-03-25,Vermont,50,123,8,2020-03-07,18
1275,2020-03-25,Virgin Islands,78,17,0,2020-03-14,11
1276,2020-03-25,Virginia,51,391,9,2020-03-07,18
1277,2020-03-25,Washington,53,2585,130,2020-01-21,64
1278,2020-03-25,West Virginia,54,51,0,2020-03-17,8
1279,2020-03-25,Wisconsin,55,623,7,2020-02-05,49
1280,2020-03-25,Wyoming,56,49,0,2020-03-11,14
1281,2020-03-26,Alabama,1,538,3,2020-03-13,13
1282,2020-03-26,Alaska,2,69,0,2020-03-12,14
1283,2020-03-26,Arizona,4,508,8,2020-01-26,60
1284,2020-03-26,Arkansas,5,351,3,2020-03-11,15
1285,2020-03-26,California,6,4060,82,2020-01-25,61
1286,2020-03-26,Colorado,8,1432,24,2020-03-05,21
1287,2020-03-26,Connecticut,9,1012,21,2020-03-08,18
1288,2020-03-26,Delaware,10,143,1,2020-03-11,15
1289,2020-03-26,District of Columbia,11,267,3,2020-03-07,19
1290,2020-03-26,Florida,12,2477,29,2020-03-01,25
1291,2020-03-26,Georgia,13,1643,56,2020-03-02,24
1292,2020-03-26,Guam,66,49,1,2020-03-15,11
1293,2020-03-26,Hawaii,15,106,0,2020-03-06,20
1294,2020-03-26,Idaho,16,189,3,2020-03-13,13
1295,2020-03-26,Illinois,17,2538,26,2020-01-24,62
1296,2020-03-26,Indiana,18,656,18,2020-03-06,20
1297,2020-03-26,Iowa,19,179,1,2020-03-08,18
1298,2020-03-26,Kansas,20,171,3,2020-03-07,19
1299,2020-03-26,Kentucky,21,248,5,2020-03-06,20
1300,2020-03-26,Louisiana,22,2305,83,2020-03-09,17
1301,2020-03-26,Maine,23,155,0,2020-03-12,14
1302,2020-03-26,Maryland,24,581,4,2020-03-05,21
1303,2020-03-26,Massachusetts,25,2417,25,2020-02-01,54
1304,2020-03-26,Michigan,26,2878,63,2020-03-10,16
1305,2020-03-26,Minnesota,27,346,2,2020-03-06,20
1306,2020-03-26,Mississippi,28,487,6,2020-03-11,15
1307,2020-03-26,Missouri,29,507,8,2020-03-07,19
1308,2020-03-26,Montana,30,90,0,2020-03-13,13
1309,2020-03-26,Nebraska,31,92,0,2020-02-17,38
1310,2020-03-26,Nevada,32,535,10,2020-03-05,21
1311,2020-03-26,New Hampshire,33,158,1,2020-03-02,24
1312,2020-03-26,New Jersey,34,6876,81,2020-03-04,22
1313,2020-03-26,New Mexico,35,136,1,2020-03-11,15
1314,2020-03-26,New York,36,38987,432,2020-03-01,25
1315,2020-03-26,North Carolina,37,638,2,2020-03-03,23
1316,2020-03-26,North Dakota,38,58,0,2020-03-11,15
1317,2020-03-26,Ohio,39,867,15,2020-03-09,17
1318,2020-03-26,Oklahoma,40,248,7,2020-03-06,20
1319,2020-03-26,Oregon,41,316,11,2020-02-28,27
1320,2020-03-26,Pennsylvania,42,1690,16,2020-03-06,20
1321,2020-03-26,Puerto Rico,72,64,2,2020-03-13,13
1322,2020-03-26,Rhode Island,44,165,0,2020-03-01,25
1323,2020-03-26,South Carolina,45,456,9,2020-03-06,20
1324,2020-03-26,South Dakota,46,46,1,2020-03-10,16
1325,2020-03-26,Tennessee,47,981,3,2020-03-05,21
1326,2020-03-26,Texas,48,1543,21,2020-02-12,43
1327,2020-03-26,Utah,49,402,1,2020-02-25,30
1328,2020-03-26,Vermont,50,158,9,2020-03-07,19
1329,2020-03-26,Virgin Islands,78,17,0,2020-03-14,12
1330,2020-03-26,Virginia,51,604,14,2020-03-07,19
1331,2020-03-26,Washington,53,3208,151,2020-01-21,65
1332,2020-03-26,West Virginia,54,76,0,2020-03-17,9
1333,2020-03-26,Wisconsin,55,754,10,2020-02-05,50
1334,2020-03-26,Wyoming,56,56,0,2020-03-11,15
1335,2020-03-27,Alabama,1,639,4,2020-03-13,14
1336,2020-03-27,Alaska,2,85,1,2020-03-12,15
1337,2020-03-27,Arizona,4,665,15,2020-01-26,61
1338,2020-03-27,Arkansas,5,386,3,2020-03-11,16
1339,2020-03-27,California,6,4914,102,2020-01-25,62
1340,2020-03-27,Colorado,8,1735,31,2020-03-05,22
1341,2020-03-27,Connecticut,9,1291,27,2020-03-08,19
1342,2020-03-27,Delaware,10,165,2,2020-03-11,16
1343,2020-03-27,District of Columbia,11,304,4,2020-03-07,20
1344,2020-03-27,Florida,12,3198,46,2020-03-01,26
1345,2020-03-27,Georgia,13,2198,64,2020-03-02,25
1346,2020-03-27,Guam,66,53,1,2020-03-15,12
1347,2020-03-27,Hawaii,15,120,0,2020-03-06,21
1348,2020-03-27,Idaho,16,231,4,2020-03-13,14
1349,2020-03-27,Illinois,17,3029,37,2020-01-24,63
1350,2020-03-27,Indiana,18,982,26,2020-03-06,21
1351,2020-03-27,Iowa,19,235,3,2020-03-08,19
1352,2020-03-27,Kansas,20,212,4,2020-03-07,20
1353,2020-03-27,Kentucky,21,302,8,2020-03-06,21
1354,2020-03-27,Louisiana,22,2746,119,2020-03-09,18
1355,2020-03-27,Maine,23,168,1,2020-03-12,15
1356,2020-03-27,Maryland,24,775,5,2020-03-05,22
1357,2020-03-27,Massachusetts,25,3240,35,2020-02-01,55
1358,2020-03-27,Michigan,26,3657,93,2020-03-10,17
1359,2020-03-27,Minnesota,27,398,4,2020-03-06,21
1360,2020-03-27,Mississippi,28,579,8,2020-03-11,16
1361,2020-03-27,Missouri,29,671,9,2020-03-07,20
1362,2020-03-27,Montana,30,121,1,2020-03-13,14
1363,2020-03-27,Nebraska,31,100,2,2020-02-17,39
1364,2020-03-27,Nevada,32,621,10,2020-03-05,22
1365,2020-03-27,New Hampshire,33,187,2,2020-03-02,25
1366,2020-03-27,New Jersey,34,8825,108,2020-03-04,23
1367,2020-03-27,New Mexico,35,191,1,2020-03-11,16
1368,2020-03-27,New York,36,44635,535,2020-03-01,26
1369,2020-03-27,North Carolina,37,783,3,2020-03-03,24
1370,2020-03-27,North Dakota,38,68,1,2020-03-11,16
1371,2020-03-27,Ohio,39,1144,22,2020-03-09,18
1372,2020-03-27,Oklahoma,40,322,8,2020-03-06,21
1373,2020-03-27,Oregon,41,414,12,2020-02-28,28
1374,2020-03-27,Pennsylvania,42,2218,23,2020-03-06,21
1375,2020-03-27,Puerto Rico,72,79,3,2020-03-13,14
1376,2020-03-27,Rhode Island,44,203,0,2020-03-01,26
1377,2020-03-27,South Carolina,45,539,13,2020-03-06,21
1378,2020-03-27,South Dakota,46,58,1,2020-03-10,17
1379,2020-03-27,Tennessee,47,1180,6,2020-03-05,22
1380,2020-03-27,Texas,48,1942,23,2020-02-12,44
1381,2020-03-27,Utah,49,480,2,2020-02-25,31
1382,2020-03-27,Vermont,50,184,10,2020-03-07,20
1383,2020-03-27,Virgin Islands,78,19,0,2020-03-14,13
1384,2020-03-27,Virginia,51,606,14,2020-03-07,20
1385,2020-03-27,Washington,53,3770,177,2020-01-21,66
1386,2020-03-27,West Virginia,54,96,0,2020-03-17,10
1387,2020-03-27,Wisconsin,55,930,16,2020-02-05,51
1388,2020-03-27,Wyoming,56,73,0,2020-03-11,16
1389,2020-03-28,Alabama,1,720,4,2020-03-13,15
1390,2020-03-28,Alaska,2,102,1,2020-03-12,16
1391,2020-03-28,Arizona,4,773,15,2020-01-26,62
1392,2020-03-28,Arkansas,5,409,5,2020-03-11,17
1393,2020-03-28,California,6,5565,121,2020-01-25,63
1394,2020-03-28,Colorado,8,2061,44,2020-03-05,23
1395,2020-03-28,Connecticut,9,1524,33,2020-03-08,20
1396,2020-03-28,Delaware,10,214,5,2020-03-11,17
1397,2020-03-28,District of Columbia,11,342,4,2020-03-07,21
1398,2020-03-28,Florida,12,4038,56,2020-03-01,27
1399,2020-03-28,Georgia,13,2447,79,2020-03-02,26
1400,2020-03-28,Guam,66,57,1,2020-03-15,13
1401,2020-03-28,Hawaii,15,151,0,2020-03-06,22
1402,2020-03-28,Idaho,16,261,5,2020-03-13,15
1403,2020-03-28,Illinois,17,3547,50,2020-01-24,64
1404,2020-03-28,Indiana,18,1232,31,2020-03-06,22
1405,2020-03-28,Iowa,19,298,3,2020-03-08,20
1406,2020-03-28,Kansas,20,271,6,2020-03-07,21
1407,2020-03-28,Kentucky,21,394,9,2020-03-06,22
1408,2020-03-28,Louisiana,22,3315,137,2020-03-09,19
1409,2020-03-28,Maine,23,211,1,2020-03-12,16
1410,2020-03-28,Maryland,24,1066,10,2020-03-05,23
